Market:;XETR
Date Last Update:;15.05.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;JE00B78NNS84;555589;8224447;000A1NZLA;00XK;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#VFIDB#NEDAM#;OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;5;10000;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;26479158;209000000;1;0;;;;;;2;55
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;JE00B78NPW60;700254;9742899;000A1PCKA;00X0;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;5100;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;BGEM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-07-31;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;21155987;209000000;1;0;;;;;;2;55
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;JE00B78NPY84;555592;8224450;000A1NZK9;00XJ;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;VFIDB#NEDAM#;VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;7.5;10000;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;33544659;209000000;1;0;;;;;;2;55
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00BDD9QB77;561818;8335873;000A2BC83;4RUD;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;NEDAM#;FLOW TRADERS B.V.#;;3;3100;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;OPXAM;OPTIVER V.O.F.;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;12518718;209000000;1;0;;;;;;2;58
Active;Active;WITR COM.SEC.Z08/UN.IDX;JE00BDD9QC84;561819;8335874;000A2BC84;4RUJ;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;16900;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-09-05;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;72178477;209000000;1;0;;;;;;2;58
Active;Active;WITR FOR.EXC.Z14/UN.CURR.;JE00BMM1XC77;555605;8224463;000A12Z4E;5CH5;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;1000;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;CHIX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;624880;49000000;1;0;;;;;;2;57
Active;Active;WITR FOR.EXC.Z14/UN.CURR.;JE00BMM1XD84;555604;8224462;000A12Z4F;5CH6;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;1000;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;CHIX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-08-22;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;14121851;49000000;1;0;;;;;;2;57
Active;Active;WITR COM.SEC.Z06/UN.CORN;JE00BN7KB441;755978;10338934;000A3G8J4;OD7D;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;6100;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-12-04;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;12837837;209000000;1;0;;;;;;2;56
Active;Active;WITR COM.SEC.Z06/UN.COFF;JE00BN7KB557;755977;10338933;000A3G8J3;OD7B;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;1100;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-12-04;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;4380632;209000000;1;0;;;;;;2;57
Active;Active;WITR COM.SEC.Z06/UN.WEAT;JE00BN7KB664;755980;10338936;000A3G8J7;OD7S;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;3000;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XMIL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-12-04;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;12356627;209000000;1;0;;;;;;2;56
Active;Active;WITR COM.SEC.Z06/UN.HOGS;JE00BN7KB771;755979;10338935;000A3G8J5;OD7J;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;5;1900;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;WEBAM;WEBB TRADERS BV;N;1000000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-12-04;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;7793273;209000000;1;0;;;;;;2;56
Active;Active;WITR H.COM.SEC.Z23/UN.IDX;JE00BNG8LN89;661979;9309432;000A3G4JY;WCCA;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;NEDAM#;FLOW TRADERS B.V.#;;3;2300;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;;;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-04-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;9512972;209000000;1;0;;;;;;2;57
Active;Active;WITR EQ.SEC.Z/OPEN END;JE00BP2PWW32;406928;6759877;000A3GTR6;WCO2;XETR;Y;Continuous;ETC1;EXCHANGE TRADED COMMODITIES;NEDAM#;FLOW TRADERS B.V.#;;3;2200;ETC;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DEZ;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.163;59001;224.0.162.163;59001;224.0.160.162;59000;224.0.162.162;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-09-02;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;5;11;17;23;N;8849932;209000000;1;0;;;;;;2;57
Active;Active;COINSHARES DIG.SEC.OEND;JE00BPRDNL86;651807;9230847;000A3G4FD;CTEN;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;2400;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;VFIDB#WEBAM;VIRTU FINANCIAL IRELAND LIMITED#WEBB TRADERS BV;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-03-27;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;2303714;49000000;1;0;;;;;;2;58
Active;Active;COINSHARES DIG.SEC.OEND;JE00BPRDNM93;651808;9230848;000A3G4FE;CSSC;XETR;Y;Continuous;ETN0;EXCHANGE TRADED NOTES;NEDAM#;FLOW TRADERS B.V.#;;5;3600;ETN;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0002;5;0.0005;10;0.001;20;0.002;50;0.005;100;0.01;200;0.02;500;0.05;1000;0.1;2000;0.2;5000;0.5;10000;1;20000;2;50000;5;9999999999.9999;;;4;Shares;046;DX8;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.165;59001;224.0.162.165;59001;224.0.160.164;59000;224.0.162.164;59000;VFIDB#WEBAM;VIRTU FINANCIAL IRELAND LIMITED#WEBB TRADERS BV;N;250000.00000000;60;N;XETRA_LB7;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-03-27;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;6;12;18;24;N;3483825;49000000;1;0;;;;;;2;58
Active;Active;CERDIOS SE     EO 1;LI1358444548;1284961;14533202;000A40G3Q;FU0A;XETR;Y;Continuous;SWI0;SCHWEIZ LIECHTENSTEIN;WSTFR#;WOLFGANG STEUBING AG#;;10;2000;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XDUS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;15000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-10-31;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;41904761;44000000;1;0;;0;0;7.5;5;2;
Active;Active;RTL GROUP;LU0061462528;53718;2505811;000861149;RRTL;XETR;Y;Continuous;MDX1;MDAX;SEYFR#;ODDO BHF SE#;;2;306;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;045;;BOCCP;XLUX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.155;59001;224.0.162.155;59001;224.0.160.154;59000;224.0.162.154;59000;JSNZI#HREDB#CITDB#SISDB#BALFR;Jane Street Netherlands B.V#HRTEU Limited#Citadel Securities GCS (Ireland) Limited#SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG;Y;300000.00000000;55;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2013-04-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;1337386;44000000;1;1;XEMA;0;0;5;1.9;2;
Active;Active;UBS MSCI USA DLAD;LU0136234654;53719;2505812;000794358;UIM6;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#OPXAM#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;2;100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#DRWAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;Y;3000000.00000000;59;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2008-02-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;155300;94000000;1;0;;;;;;2;55
Active;Active;ULFS-U.C.M.JP U.E. AYND;LU0136240974;53720;2505813;000794361;UIM5;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#OPXAM#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#DRWAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;Y;3000000.00000000;59;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2008-02-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;1463171;94000000;1;0;;;;;;2;55
Active;Active;UBS FTSE 100 LSAD;LU0136242590;53721;2505814;000794362;UIM3;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2008-02-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;1098402;121000000;1;0;;;;;;2;55
